MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed,Municipality,Province,MIIF_Category,Latitude,Longitude
KZN216,POP_2022,Demographics,56.102913638896624,56.102913638896624,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,POP_DENSITY,Demographics,45.88434005800366,45.88434005800366,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,POP_GROWTH_PCT,Demographics,28.817480301179202,28.817480301179202,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,PCT_WATER,Infrastructure,46.353425161254194,46.353425161254194,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,PCT_SAN,Infrastructure,44.43964430208512,44.43964430208512,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,PCT_ELEC,Infrastructure,48.863631596263964,48.863631596263964,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,REV_PC,Finance,89.13050614280804,89.13050614280804,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,GRANT_PCT,Finance,34.52454442917529,34.52454442917529,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,SURPLUS_PCT,Finance,53.445780382507195,53.445780382507195,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,POV_PCT,Poverty,66.36924134488596,66.36924134488596,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,GINI,Poverty,46.96003828198766,46.96003828198766,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,HIV_PCT,Health,91.7569023834433,91.7569023834433,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,MORT_CHILD,Health,37.439214165370466,37.439214165370466,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,MURDER,Safety,51.481784446400944,51.481784446400944,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,CRIME,Safety,29.023885102140362,29.023885102140362,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,AUDIT_CLEAN,Governance,37.969505297134134,37.969505297134134,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN216,UNAUTH_PCT,Governance,49.97867820793316,49.97867820793316,Ray Nkonyeni,KZN,B2,-30.56693070245807,31.431914006849095
KZN221,POP_2022,Demographics,46.926081246154595,46.926081246154595,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,POP_DENSITY,Demographics,36.381896680471485,36.381896680471485,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,POP_GROWTH_PCT,Demographics,55.18229698669472,55.18229698669472,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,PCT_WATER,Infrastructure,28.100693788146565,28.100693788146565,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,PCT_SAN,Infrastructure,23.35662940321989,23.35662940321989,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,PCT_ELEC,Infrastructure,84.07970214558773,84.07970214558773,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,REV_PC,Finance,37.88475298884062,37.88475298884062,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,GRANT_PCT,Finance,15.610369080429047,15.610369080429047,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,SURPLUS_PCT,Finance,16.114724755038623,16.114724755038623,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,POV_PCT,Poverty,11.14640170937319,11.14640170937319,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,GINI,Poverty,48.73138711713575,48.73138711713575,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,HIV_PCT,Health,22.712454142135165,22.712454142135165,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,MORT_CHILD,Health,32.547249513129714,32.547249513129714,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,MURDER,Safety,28.729826511234627,28.729826511234627,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,CRIME,Safety,44.62984815881869,44.62984815881869,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,AUDIT_CLEAN,Governance,13.065118142319598,13.065118142319598,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN221,UNAUTH_PCT,Governance,8.488554277139691,8.488554277139691,uMshwathi,KZN,C1,-29.96426261156145,30.969337827085575
KZN222,POP_2022,Demographics,34.485946143631885,34.485946143631885,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,POP_DENSITY,Demographics,42.01918569399794,42.01918569399794,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,POP_GROWTH_PCT,Demographics,36.650646261952815,36.650646261952815,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,PCT_WATER,Infrastructure,13.810925418053447,13.810925418053447,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,PCT_SAN,Infrastructure,43.549696841827874,43.549696841827874,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,PCT_ELEC,Infrastructure,15.122781458087315,15.122781458087315,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,REV_PC,Finance,19.569227104272333,19.569227104272333,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,GRANT_PCT,Finance,11.120929505559957,11.120929505559957,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,SURPLUS_PCT,Finance,56.02316697304062,56.02316697304062,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,POV_PCT,Poverty,42.66843082054699,42.66843082054699,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,GINI,Poverty,42.099867513577465,42.099867513577465,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,HIV_PCT,Health,54.94422842284901,54.94422842284901,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,MORT_CHILD,Health,86.25298496477447,86.25298496477447,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,MURDER,Safety,4.184522078203109,4.184522078203109,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,CRIME,Safety,15.232468382457839,15.232468382457839,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,AUDIT_CLEAN,Governance,17.676498316509523,17.676498316509523,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN222,UNAUTH_PCT,Governance,12.983607552346143,12.983607552346143,uMngeni,KZN,C1,-30.326449255351974,30.83277191382206
KZN223,POP_2022,Demographics,18.44833504792575,18.44833504792575,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,POP_DENSITY,Demographics,34.006938718892684,34.006938718892684,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,POP_GROWTH_PCT,Demographics,15.667925694211903,15.667925694211903,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,PCT_WATER,Infrastructure,46.70084735074826,46.70084735074826,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,PCT_SAN,Infrastructure,41.03396642857229,41.03396642857229,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,PCT_ELEC,Infrastructure,49.620573295273104,49.620573295273104,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,REV_PC,Finance,50.15456903276505,50.15456903276505,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,GRANT_PCT,Finance,52.06013706853353,52.06013706853353,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,SURPLUS_PCT,Finance,32.53182126352235,32.53182126352235,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,POV_PCT,Poverty,82.42286805267335,82.42286805267335,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,GINI,Poverty,44.68862232964196,44.68862232964196,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,HIV_PCT,Health,2.750304947504098,2.750304947504098,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,MORT_CHILD,Health,19.95248508467565,19.95248508467565,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,MURDER,Safety,5.1899402194436846,5.1899402194436846,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,CRIME,Safety,40.34669258302615,40.34669258302615,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,AUDIT_CLEAN,Governance,37.56389551893333,37.56389551893333,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN223,UNAUTH_PCT,Governance,30.63148604201084,30.63148604201084,Mpofana,KZN,B3,-29.14997770265052,31.291327620993854
KZN224,POP_2022,Demographics,70.21852224801029,70.21852224801029,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,POP_DENSITY,Demographics,40.97965748153822,40.97965748153822,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,POP_GROWTH_PCT,Demographics,44.52196722892669,44.52196722892669,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,PCT_WATER,Infrastructure,11.378530241157936,11.378530241157936,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,PCT_SAN,Infrastructure,10.017102173379755,10.017102173379755,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,PCT_ELEC,Infrastructure,30.736109981939094,30.736109981939094,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,REV_PC,Finance,33.46014279304452,33.46014279304452,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,GRANT_PCT,Finance,7.126231342289138,7.126231342289138,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,SURPLUS_PCT,Finance,26.39385954300932,26.39385954300932,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,POV_PCT,Poverty,30.281441657470097,30.281441657470097,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,GINI,Poverty,25.69701668457742,25.69701668457742,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,HIV_PCT,Health,13.732191753066473,13.732191753066473,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,MORT_CHILD,Health,19.2092963615772,19.2092963615772,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,MURDER,Safety,26.46281612854408,26.46281612854408,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,CRIME,Safety,31.816000472200955,31.816000472200955,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,AUDIT_CLEAN,Governance,42.09583165101136,42.09583165101136,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN224,UNAUTH_PCT,Governance,51.617124099017424,51.617124099017424,Impendle,KZN,C1,-28.933844197295027,31.588705944488847
KZN225,POP_2022,Demographics,24.113045529455004,24.113045529455004,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,POP_DENSITY,Demographics,20.87687607769284,20.87687607769284,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,POP_GROWTH_PCT,Demographics,38.753113470686124,38.753113470686124,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,PCT_WATER,Infrastructure,42.216898328217084,42.216898328217084,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,PCT_SAN,Infrastructure,21.31599133482229,21.31599133482229,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,PCT_ELEC,Infrastructure,45.80786953932345,45.80786953932345,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,REV_PC,Finance,49.591706823119466,49.591706823119466,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,GRANT_PCT,Finance,55.833729313173464,55.833729313173464,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,SURPLUS_PCT,Finance,65.56641813439646,65.56641813439646,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,POV_PCT,Poverty,12.671677226811223,12.671677226811223,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,GINI,Poverty,30.277964186650223,30.277964186650223,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,HIV_PCT,Health,30.225553932373202,30.225553932373202,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,MORT_CHILD,Health,28.038528629349848,28.038528629349848,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,MURDER,Safety,17.014741607797276,17.014741607797276,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,CRIME,Safety,0.2887599353785717,0.2887599353785717,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,AUDIT_CLEAN,Governance,31.853588920580076,31.853588920580076,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN225,UNAUTH_PCT,Governance,14.63288680904175,14.63288680904175,Msunduzi,KZN,C1,-29.580456660535212,31.871967263083896
KZN226,POP_2022,Demographics,46.7198696149525,46.7198696149525,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,POP_DENSITY,Demographics,29.119129166022933,29.119129166022933,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,POP_GROWTH_PCT,Demographics,23.00683308311317,23.00683308311317,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,PCT_WATER,Infrastructure,49.685967207537956,49.685967207537956,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,PCT_SAN,Infrastructure,48.01843053612992,48.01843053612992,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,PCT_ELEC,Infrastructure,56.58563942641866,56.58563942641866,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,REV_PC,Finance,88.71727532835251,88.71727532835251,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,GRANT_PCT,Finance,50.545790624216934,50.545790624216934,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,SURPLUS_PCT,Finance,54.70163534128259,54.70163534128259,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,POV_PCT,Poverty,23.448773422653492,23.448773422653492,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,GINI,Poverty,19.26185118927251,19.26185118927251,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,HIV_PCT,Health,76.65658893546667,76.65658893546667,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,MORT_CHILD,Health,26.530404401333925,26.530404401333925,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,MURDER,Safety,24.121118570627157,24.121118570627157,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,CRIME,Safety,44.21802157566894,44.21802157566894,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,AUDIT_CLEAN,Governance,43.196151732452236,43.196151732452236,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN226,UNAUTH_PCT,Governance,26.949869871134165,26.949869871134165,Mkhambathini,KZN,B2,-29.58050342063085,31.41399408839853
KZN227,POP_2022,Demographics,18.900535625738,18.900535625738,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,POP_DENSITY,Demographics,49.587514353002085,49.587514353002085,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,POP_GROWTH_PCT,Demographics,8.880127823364049,8.880127823364049,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,PCT_WATER,Infrastructure,2.8734496873234328,2.8734496873234328,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,PCT_SAN,Infrastructure,43.85187241799585,43.85187241799585,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,PCT_ELEC,Infrastructure,34.84593823876074,34.84593823876074,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,REV_PC,Finance,12.589627587026769,12.589627587026769,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,GRANT_PCT,Finance,6.643340322538357,6.643340322538357,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,SURPLUS_PCT,Finance,10.107532871228738,10.107532871228738,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,POV_PCT,Poverty,23.905911263014573,23.905911263014573,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,GINI,Poverty,48.31344179767638,48.31344179767638,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,HIV_PCT,Health,4.2683605026068605,4.2683605026068605,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,MORT_CHILD,Health,23.30960236977053,23.30960236977053,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,MURDER,Safety,38.50289319789796,38.50289319789796,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,CRIME,Safety,22.625346802438415,22.625346802438415,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,AUDIT_CLEAN,Governance,45.675723358777994,45.675723358777994,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN227,UNAUTH_PCT,Governance,1.350988555871254,1.350988555871254,Richmond,KZN,C2,-29.948285476767357,31.033272907929604
KZN235,POP_2022,Demographics,51.63990986913869,51.63990986913869,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,POP_DENSITY,Demographics,49.93366299221488,49.93366299221488,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,POP_GROWTH_PCT,Demographics,66.6917278292769,66.6917278292769,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,PCT_WATER,Infrastructure,56.018487617870804,56.018487617870804,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,PCT_SAN,Infrastructure,2.5458098345996234,2.5458098345996234,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,PCT_ELEC,Infrastructure,29.304415056880174,29.304415056880174,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,REV_PC,Finance,47.7641025870656,47.7641025870656,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,GRANT_PCT,Finance,41.10040227760426,41.10040227760426,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,SURPLUS_PCT,Finance,54.55221459513541,54.55221459513541,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,POV_PCT,Poverty,60.7873311133941,60.7873311133941,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,GINI,Poverty,57.16903472859358,57.16903472859358,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,HIV_PCT,Health,40.7145011489107,40.7145011489107,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,MORT_CHILD,Health,8.073259777590394,8.073259777590394,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,MURDER,Safety,35.890375022903655,35.890375022903655,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,CRIME,Safety,53.327362962779105,53.327362962779105,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,AUDIT_CLEAN,Governance,23.19105494899045,23.19105494899045,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN235,UNAUTH_PCT,Governance,57.62549460243153,57.62549460243153,Okhahlamba,KZN,B2,-30.14871191165014,31.494791967297427
KZN237,POP_2022,Demographics,68.1678659453461,68.1678659453461,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,POP_DENSITY,Demographics,52.53733952591685,52.53733952591685,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,POP_GROWTH_PCT,Demographics,11.275597326247919,11.275597326247919,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,PCT_WATER,Infrastructure,24.438232745763933,24.438232745763933,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,PCT_SAN,Infrastructure,87.72378317112162,87.72378317112162,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,PCT_ELEC,Infrastructure,39.06924413943244,39.06924413943244,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,REV_PC,Finance,10.317135537420079,10.317135537420079,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,GRANT_PCT,Finance,74.70494776620545,74.70494776620545,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,SURPLUS_PCT,Finance,50.26711183087346,50.26711183087346,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,POV_PCT,Poverty,72.09880977915451,72.09880977915451,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,GINI,Poverty,55.53917350438731,55.53917350438731,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
KZN237,HIV_PCT,Health,59.17118272424338,59.17118272424338,Inkosi Langalibalele,KZN,B1,-30.389151811557433,31.39117517120883
