MunicipalityCode;IndicatorID;Year;ValueRaw;ValueParsed
KZN213;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;28;28
KZN214;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;12;12
KZN216;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;889;889
KZN221;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;30;30
KZN222;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;166;166
KZN223;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;13;13
KZN224;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;8;8
KZN226;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;42;42
KZN227;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;12;12
KZN235;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;12;12
KZN237;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;123;123
KZN238;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;456;456
KZN241;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;412;412
KZN242;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;200;200
KZN244;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;225;225
KZN245;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;344;344
KZN252;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;788;788
KZN253;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;33;33
KZN254;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;31;31
KZN261;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;83;83
KZN262;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;395;395
KZN263;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;507;507
KZN265;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;91;91
KZN266;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;197;197
KZN271;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;56;56
KZN272;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;225;225
KZN275;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;188;188
KZN276;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;38;38
KZN281;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;31;31
KZN282;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;916;916
KZN284;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;235;235
KZN285;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;39;39
KZN286;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;9;9
KZN291;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;231;231
KZN292;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;344;344
KZN293;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;10;10
KZN294;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;118;118
KZN433;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;953;953
KZN434;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;114;114
KZN435;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;236;236
LIM331;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;164;164
LIM332;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;118;118
LIM333;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;441;441
LIM334;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;239;239
LIM335;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;38;38
LIM341;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;295;295
LIM343;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;112;112
LIM344;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;218;218
LIM345;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;235;235
LIM351;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;142;142
LIM353;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;181;181
LIM354;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;911;911
LIM355;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;424;424
LIM361;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;388;388
LIM362;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;300;300
LIM366;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;679;679
LIM367;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;875;875
LIM368;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;462;462
LIM471;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;129;129
LIM472;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;305;305
LIM473;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;297;297
LIM476;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;277;277
MAN;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;2357;2357
MP301;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;408;408
MP302;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;147;147
MP303;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;385;385
MP304;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;196;196
MP305;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;427;427
MP306;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;250;250
MP307;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;453;453
MP311;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;65;65
MP312;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;970;970
MP313;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;245;245
MP314;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;21;21
MP315;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;125;125
MP316;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;110;110
MP321;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;113;113
MP324;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;569;569
MP325;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;69;69
NC061;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;45;45
NC062;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;311;311
NC064;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;34;34
NC065;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;156;156
NC066;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;86;86
NC071;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;22;22
NC072;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;138;138
NC073;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;51;51
NC074;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;21;21
NC075;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;23;23
NC076;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1;1
NC077;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;118;118
NC078;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;62;62
NC082;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;438;438
NC084;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;16;16
NC085;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;122;122
NC086;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;51;51
NC087;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;376;376
NC091;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;200;200
NC092;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;147;147
NC093;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;27;27
NC094;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;52;52
NC451;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;14;14
NC452;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;115;115
NC453;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;57;57
NMA;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;4404;4404
NW371;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;411;411
NW372;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;2325;2325
NW373;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1054;1054
NW374;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;80;80
NW375;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;235;235
NW381;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;138;138
NW382;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;58;58
NW383;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;315;315
NW384;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;233;233
NW385;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;68;68
NW392;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;37;37
NW393;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;37;37
NW394;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;48;48
NW396;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;147;147
NW397;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;129;129
NW403;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;478;478
NW404;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;45;45
TSH;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;7762;7762
WC011;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;877;877
WC012;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;617;617
WC013;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;895;895
WC014;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;893;893
WC015;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1090;1090
WC022;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;965;965
WC023;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;2193;2193
WC024;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1170;1170
WC025;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1561;1561
WC026;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;411;411
WC031;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1414;1414
WC032;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1822;1822
WC033;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;575;575
WC034;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;322;322
WC041;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;363;363
WC042;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;772;772
WC043;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1115;1115
WC044;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;2255;2255
WC045;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;1087;1087
WC047;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;372;372
WC048;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;744;744
WC051;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;118;118
WC052;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;146;146
WC053;SAFE_CRIME_DRUG_RELATED_COUNT;2022/2023;335;335
BUF;SAFE_CRIME_OTHER_COUNT;2022/2023;5986;5986
CPT;SAFE_CRIME_OTHER_COUNT;2022/2023;39032;39032
EC101;SAFE_CRIME_OTHER_COUNT;2022/2023;589;589
EC102;SAFE_CRIME_OTHER_COUNT;2022/2023;165;165
EC104;SAFE_CRIME_OTHER_COUNT;2022/2023;530;530
EC105;SAFE_CRIME_OTHER_COUNT;2022/2023;440;440
EC106;SAFE_CRIME_OTHER_COUNT;2022/2023;375;375
EC108;SAFE_CRIME_OTHER_COUNT;2022/2023;773;773
EC109;SAFE_CRIME_OTHER_COUNT;2022/2023;230;230
EC121;SAFE_CRIME_OTHER_COUNT;2022/2023;456;456
EC122;SAFE_CRIME_OTHER_COUNT;2022/2023;656;656
EC123;SAFE_CRIME_OTHER_COUNT;2022/2023;101;101
EC124;SAFE_CRIME_OTHER_COUNT;2022/2023;457;457
EC126;SAFE_CRIME_OTHER_COUNT;2022/2023;158;158
EC129;SAFE_CRIME_OTHER_COUNT;2022/2023;716;716
EC131;SAFE_CRIME_OTHER_COUNT;2022/2023;460;460
EC135;SAFE_CRIME_OTHER_COUNT;2022/2023;264;264
EC137;SAFE_CRIME_OTHER_COUNT;2022/2023;301;301
EC138;SAFE_CRIME_OTHER_COUNT;2022/2023;203;203
EC139;SAFE_CRIME_OTHER_COUNT;2022/2023;1495;1495
EC141;SAFE_CRIME_OTHER_COUNT;2022/2023;355;355
EC142;SAFE_CRIME_OTHER_COUNT;2022/2023;418;418
EC145;SAFE_CRIME_OTHER_COUNT;2022/2023;466;466
EC153;SAFE_CRIME_OTHER_COUNT;2022/2023;739;739
EC154;SAFE_CRIME_OTHER_COUNT;2022/2023;168;168
EC155;SAFE_CRIME_OTHER_COUNT;2022/2023;411;411
EC156;SAFE_CRIME_OTHER_COUNT;2022/2023;408;408
EC157;SAFE_CRIME_OTHER_COUNT;2022/2023;1844;1844
EC441;SAFE_CRIME_OTHER_COUNT;2022/2023;596;596
EC442;SAFE_CRIME_OTHER_COUNT;2022/2023;547;547
EC444;SAFE_CRIME_OTHER_COUNT;2022/2023;161;161
EKU;SAFE_CRIME_OTHER_COUNT;2022/2023;24006;24006
ETH;SAFE_CRIME_OTHER_COUNT;2022/2023;19263;19263
FS161;SAFE_CRIME_OTHER_COUNT;2022/2023;145;145
FS162;SAFE_CRIME_OTHER_COUNT;2022/2023;206;206
FS163;SAFE_CRIME_OTHER_COUNT;2022/2023;102;102
FS181;SAFE_CRIME_OTHER_COUNT;2022/2023;246;246
FS182;SAFE_CRIME_OTHER_COUNT;2022/2023;93;93
FS183;SAFE_CRIME_OTHER_COUNT;2022/2023;228;228
FS184;SAFE_CRIME_OTHER_COUNT;2022/2023;2470;2470
FS185;SAFE_CRIME_OTHER_COUNT;2022/2023;371;371
FS191;SAFE_CRIME_OTHER_COUNT;2022/2023;576;576
FS192;SAFE_CRIME_OTHER_COUNT;2022/2023;592;592
FS193;SAFE_CRIME_OTHER_COUNT;2022/2023;356;356
FS194;SAFE_CRIME_OTHER_COUNT;2022/2023;1284;1284
FS195;SAFE_CRIME_OTHER_COUNT;2022/2023;181;181
FS196;SAFE_CRIME_OTHER_COUNT;2022/2023;235;235
FS201;SAFE_CRIME_OTHER_COUNT;2022/2023;700;700
FS203;SAFE_CRIME_OTHER_COUNT;2022/2023;493;493
FS204;SAFE_CRIME_OTHER_COUNT;2022/2023;935;935
FS205;SAFE_CRIME_OTHER_COUNT;2022/2023;281;281
GT421;SAFE_CRIME_OTHER_COUNT;2022/2023;3436;3436
GT422;SAFE_CRIME_OTHER_COUNT;2022/2023;1225;1225
GT423;SAFE_CRIME_OTHER_COUNT;2022/2023;782;782
GT481;SAFE_CRIME_OTHER_COUNT;2022/2023;3034;3034
GT484;SAFE_CRIME_OTHER_COUNT;2022/2023;1626;1626
GT485;SAFE_CRIME_OTHER_COUNT;2022/2023;2381;2381
JHB;SAFE_CRIME_OTHER_COUNT;2022/2023;37753;37753
KZN212;SAFE_CRIME_OTHER_COUNT;2022/2023;472;472
KZN213;SAFE_CRIME_OTHER_COUNT;2022/2023;130;130
KZN214;SAFE_CRIME_OTHER_COUNT;2022/2023;114;114
KZN216;SAFE_CRIME_OTHER_COUNT;2022/2023;1734;1734
KZN221;SAFE_CRIME_OTHER_COUNT;2022/2023;158;158
KZN222;SAFE_CRIME_OTHER_COUNT;2022/2023;420;420
KZN223;SAFE_CRIME_OTHER_COUNT;2022/2023;112;112
KZN224;SAFE_CRIME_OTHER_COUNT;2022/2023;63;63
KZN226;SAFE_CRIME_OTHER_COUNT;2022/2023;105;105
KZN227;SAFE_CRIME_OTHER_COUNT;2022/2023;161;161
KZN235;SAFE_CRIME_OTHER_COUNT;2022/2023;231;231
KZN237;SAFE_CRIME_OTHER_COUNT;2022/2023;654;654
KZN238;SAFE_CRIME_OTHER_COUNT;2022/2023;1365;1365
KZN241;SAFE_CRIME_OTHER_COUNT;2022/2023;332;332
KZN242;SAFE_CRIME_OTHER_COUNT;2022/2023;199;199
KZN244;SAFE_CRIME_OTHER_COUNT;2022/2023;272;272
KZN245;SAFE_CRIME_OTHER_COUNT;2022/2023;415;415
KZN252;SAFE_CRIME_OTHER_COUNT;2022/2023;1739;1739
KZN253;SAFE_CRIME_OTHER_COUNT;2022/2023;95;95
KZN254;SAFE_CRIME_OTHER_COUNT;2022/2023;241;241
KZN261;SAFE_CRIME_OTHER_COUNT;2022/2023;175;175
KZN262;SAFE_CRIME_OTHER_COUNT;2022/2023;298;298
KZN263;SAFE_CRIME_OTHER_COUNT;2022/2023;1025;1025
KZN265;SAFE_CRIME_OTHER_COUNT;2022/2023;379;379
KZN266;SAFE_CRIME_OTHER_COUNT;2022/2023;501;501
KZN271;SAFE_CRIME_OTHER_COUNT;2022/2023;248;248
KZN272;SAFE_CRIME_OTHER_COUNT;2022/2023;286;286
KZN275;SAFE_CRIME_OTHER_COUNT;2022/2023;468;468
KZN276;SAFE_CRIME_OTHER_COUNT;2022/2023;235;235
KZN281;SAFE_CRIME_OTHER_COUNT;2022/2023;283;283
KZN282;SAFE_CRIME_OTHER_COUNT;2022/2023;2645;2645
KZN284;SAFE_CRIME_OTHER_COUNT;2022/2023;801;801
KZN285;SAFE_CRIME_OTHER_COUNT;2022/2023;105;105
KZN286;SAFE_CRIME_OTHER_COUNT;2022/2023;183;183
KZN291;SAFE_CRIME_OTHER_COUNT;2022/2023;316;316
KZN292;SAFE_CRIME_OTHER_COUNT;2022/2023;1272;1272
KZN293;SAFE_CRIME_OTHER_COUNT;2022/2023;197;197
KZN294;SAFE_CRIME_OTHER_COUNT;2022/2023;64;64
KZN433;SAFE_CRIME_OTHER_COUNT;2022/2023;424;424
KZN434;SAFE_CRIME_OTHER_COUNT;2022/2023;208;208
KZN435;SAFE_CRIME_OTHER_COUNT;2022/2023;296;296
LIM331;SAFE_CRIME_OTHER_COUNT;2022/2023;457;457
LIM332;SAFE_CRIME_OTHER_COUNT;2022/2023;433;433
LIM333;SAFE_CRIME_OTHER_COUNT;2022/2023;908;908
LIM334;SAFE_CRIME_OTHER_COUNT;2022/2023;485;485
LIM335;SAFE_CRIME_OTHER_COUNT;2022/2023;127;127
LIM341;SAFE_CRIME_OTHER_COUNT;2022/2023;496;496
LIM343;SAFE_CRIME_OTHER_COUNT;2022/2023;1152;1152
LIM344;SAFE_CRIME_OTHER_COUNT;2022/2023;1546;1546
LIM345;SAFE_CRIME_OTHER_COUNT;2022/2023;491;491
LIM351;SAFE_CRIME_OTHER_COUNT;2022/2023;331;331
LIM353;SAFE_CRIME_OTHER_COUNT;2022/2023;243;243
LIM354;SAFE_CRIME_OTHER_COUNT;2022/2023;3274;3274
LIM355;SAFE_CRIME_OTHER_COUNT;2022/2023;672;672
LIM361;SAFE_CRIME_OTHER_COUNT;2022/2023;378;378
LIM362;SAFE_CRIME_OTHER_COUNT;2022/2023;535;535
LIM366;SAFE_CRIME_OTHER_COUNT;2022/2023;439;439
LIM367;SAFE_CRIME_OTHER_COUNT;2022/2023;856;856
LIM368;SAFE_CRIME_OTHER_COUNT;2022/2023;624;624
LIM471;SAFE_CRIME_OTHER_COUNT;2022/2023;206;206
LIM472;SAFE_CRIME_OTHER_COUNT;2022/2023;742;742
LIM473;SAFE_CRIME_OTHER_COUNT;2022/2023;677;677
LIM476;SAFE_CRIME_OTHER_COUNT;2022/2023;1069;1069
MAN;SAFE_CRIME_OTHER_COUNT;2022/2023;5118;5118
MP301;SAFE_CRIME_OTHER_COUNT;2022/2023;459;459
MP302;SAFE_CRIME_OTHER_COUNT;2022/2023;747;747
MP303;SAFE_CRIME_OTHER_COUNT;2022/2023;644;644
MP304;SAFE_CRIME_OTHER_COUNT;2022/2023;323;323
MP305;SAFE_CRIME_OTHER_COUNT;2022/2023;677;677
MP306;SAFE_CRIME_OTHER_COUNT;2022/2023;163;163
MP307;SAFE_CRIME_OTHER_COUNT;2022/2023;1540;1540
MP311;SAFE_CRIME_OTHER_COUNT;2022/2023;604;604
MP312;SAFE_CRIME_OTHER_COUNT;2022/2023;2155;2155
MP313;SAFE_CRIME_OTHER_COUNT;2022/2023;571;571
MP314;SAFE_CRIME_OTHER_COUNT;2022/2023;244;244
MP315;SAFE_CRIME_OTHER_COUNT;2022/2023;840;840
MP316;SAFE_CRIME_OTHER_COUNT;2022/2023;472;472
MP321;SAFE_CRIME_OTHER_COUNT;2022/2023;408;408
MP324;SAFE_CRIME_OTHER_COUNT;2022/2023;512;512
MP325;SAFE_CRIME_OTHER_COUNT;2022/2023;1202;1202
NC061;SAFE_CRIME_OTHER_COUNT;2022/2023;84;84
NC062;SAFE_CRIME_OTHER_COUNT;2022/2023;323;323
NC064;SAFE_CRIME_OTHER_COUNT;2022/2023;57;57
NC065;SAFE_CRIME_OTHER_COUNT;2022/2023;75;75
NC066;SAFE_CRIME_OTHER_COUNT;2022/2023;36;36
NC071;SAFE_CRIME_OTHER_COUNT;2022/2023;75;75
NC072;SAFE_CRIME_OTHER_COUNT;2022/2023;167;167
NC073;SAFE_CRIME_OTHER_COUNT;2022/2023;263;263
NC074;SAFE_CRIME_OTHER_COUNT;2022/2023;56;56
NC075;SAFE_CRIME_OTHER_COUNT;2022/2023;39;39
NC076;SAFE_CRIME_OTHER_COUNT;2022/2023;19;19
NC077;SAFE_CRIME_OTHER_COUNT;2022/2023;78;78
NC078;SAFE_CRIME_OTHER_COUNT;2022/2023;159;159
NC082;SAFE_CRIME_OTHER_COUNT;2022/2023;349;349
NC084;SAFE_CRIME_OTHER_COUNT;2022/2023;62;62
NC085;SAFE_CRIME_OTHER_COUNT;2022/2023;260;260
NC086;SAFE_CRIME_OTHER_COUNT;2022/2023;85;85
NC087;SAFE_CRIME_OTHER_COUNT;2022/2023;702;702
NC091;SAFE_CRIME_OTHER_COUNT;2022/2023;2148;2148
NC092;SAFE_CRIME_OTHER_COUNT;2022/2023;163;163
NC093;SAFE_CRIME_OTHER_COUNT;2022/2023;92;92
NC094;SAFE_CRIME_OTHER_COUNT;2022/2023;394;394
NC451;SAFE_CRIME_OTHER_COUNT;2022/2023;45;45
NC452;SAFE_CRIME_OTHER_COUNT;2022/2023;459;459
NC453;SAFE_CRIME_OTHER_COUNT;2022/2023;253;253
NMA;SAFE_CRIME_OTHER_COUNT;2022/2023;8475;8475
NW371;SAFE_CRIME_OTHER_COUNT;2022/2023;247;247
NW372;SAFE_CRIME_OTHER_COUNT;2022/2023;2600;2600
NW373;SAFE_CRIME_OTHER_COUNT;2022/2023;4169;4169
NW374;SAFE_CRIME_OTHER_COUNT;2022/2023;231;231
NW375;SAFE_CRIME_OTHER_COUNT;2022/2023;2123;2123
NW381;SAFE_CRIME_OTHER_COUNT;2022/2023;186;186
NW382;SAFE_CRIME_OTHER_COUNT;2022/2023;371;371
NW383;SAFE_CRIME_OTHER_COUNT;2022/2023;1152;1152
NW384;SAFE_CRIME_OTHER_COUNT;2022/2023;702;702
NW385;SAFE_CRIME_OTHER_COUNT;2022/2023;408;408
NW392;SAFE_CRIME_OTHER_COUNT;2022/2023;334;334
NW393;SAFE_CRIME_OTHER_COUNT;2022/2023;182;182
NW394;SAFE_CRIME_OTHER_COUNT;2022/2023;386;386
NW396;SAFE_CRIME_OTHER_COUNT;2022/2023;209;209
NW397;SAFE_CRIME_OTHER_COUNT;2022/2023;274;274
NW403;SAFE_CRIME_OTHER_COUNT;2022/2023;2007;2007
NW404;SAFE_CRIME_OTHER_COUNT;2022/2023;355;355
TSH;SAFE_CRIME_OTHER_COUNT;2022/2023;22024;22024
WC011;SAFE_CRIME_OTHER_COUNT;2022/2023;579;579
WC012;SAFE_CRIME_OTHER_COUNT;2022/2023;332;332
WC013;SAFE_CRIME_OTHER_COUNT;2022/2023;505;505
WC014;SAFE_CRIME_OTHER_COUNT;2022/2023;1222;1222
WC015;SAFE_CRIME_OTHER_COUNT;2022/2023;965;965
WC022;SAFE_CRIME_OTHER_COUNT;2022/2023;746;746
WC023;SAFE_CRIME_OTHER_COUNT;2022/2023;2414;2414
WC024;SAFE_CRIME_OTHER_COUNT;2022/2023;1844;1844
WC025;SAFE_CRIME_OTHER_COUNT;2022/2023;1599;1599
WC026;SAFE_CRIME_OTHER_COUNT;2022/2023;848;848
WC031;SAFE_CRIME_OTHER_COUNT;2022/2023;1358;1358
WC032;SAFE_CRIME_OTHER_COUNT;2022/2023;1186;1186
WC033;SAFE_CRIME_OTHER_COUNT;2022/2023;309;309
WC034;SAFE_CRIME_OTHER_COUNT;2022/2023;415;415
WC041;SAFE_CRIME_OTHER_COUNT;2022/2023;218;218
WC042;SAFE_CRIME_OTHER_COUNT;2022/2023;499;499
WC043;SAFE_CRIME_OTHER_COUNT;2022/2023;1594;1594
WC044;SAFE_CRIME_OTHER_COUNT;2022/2023;2414;2414
WC045;SAFE_CRIME_OTHER_COUNT;2022/2023;838;838
WC047;SAFE_CRIME_OTHER_COUNT;2022/2023;526;526
WC048;SAFE_CRIME_OTHER_COUNT;2022/2023;972;972
WC051;SAFE_CRIME_OTHER_COUNT;2022/2023;64;64
WC052;SAFE_CRIME_OTHER_COUNT;2022/2023;266;266
WC053;SAFE_CRIME_OTHER_COUNT;2022/2023;646;646
CPT;GOV_AUDIT_CLEAN_OPINION_FLAG;2023;1;1
CPT;GOV_AUDIT_UNQUALIFIED_OPINION_FLAG;2023;1;1
CPT;GOV_AUDIT_QUALIFIED_OPINION_FLAG;2023;1;1
CPT;GOV_AUDIT_ADVERSE_OPINION_FLAG;2023;0;0
CPT;GOV_AUDIT_DISCLAIMER_OPINION_FLAG;2023;0;0
WC013;GOV_AUDIT_CLEAN_OPINION_FLAG;2023;1;1
WC013;GOV_AUDIT_UNQUALIFIED_OPINION_FLAG;2023;1;1
WC013;GOV_AUDIT_QUALIFIED_OPINION_FLAG;2023;1;1
WC013;GOV_AUDIT_ADVERSE_OPINION_FLAG;2023;0;0
WC013;GOV_AUDIT_DISCLAIMER_OPINION_FLAG;2023;0;0
WC047;GOV_AUDIT_CLEAN_OPINION_FLAG;2023;1;1
WC047;GOV_AUDIT_UNQUALIFIED_OPINION_FLAG;2023;1;1
WC047;GOV_AUDIT_QUALIFIED_OPINION_FLAG;2023;1;1
WC047;GOV_AUDIT_ADVERSE_OPINION_FLAG;2023;0;0
WC047;GOV_AUDIT_DISCLAIMER_OPINION_FLAG;2023;0;0
WC025;GOV_AUDIT_CLEAN_OPINION_FLAG;2023;1;1
WC025;GOV_AUDIT_UNQUALIFIED_OPINION_FLAG;2023;1;1
WC025;GOV_AUDIT_QUALIFIED_OPINION_FLAG;2023;1;1
WC025;GOV_AUDIT_ADVERSE_OPINION_FLAG;2023;0;0
WC025;GOV_AUDIT_DISCLAIMER_OPINION_FLAG;2023;0;0
WC033;GOV_AUDIT_CLEAN_OPINION_FLAG;2023;1;1
WC033;GOV_AUDIT_UNQUALIFIED_OPINION_FLAG;2023;1;1
WC033;GOV_AUDIT_QUALIFIED_OPINION_FLAG;2023;1;1
WC033;GOV_AUDIT_ADVERSE_OPINION_FLAG;2023;0;0
WC033;GOV_AUDIT_DISCLAIMER_OPINION_FLAG;2023;0;0
