MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed
KZN226,POP_GROWTH_PCT,Demographics,23.00683308311317,23.00683308311317
KZN226,PCT_WATER,Infrastructure,49.685967207537956,49.685967207537956
KZN226,PCT_SAN,Infrastructure,48.01843053612992,48.01843053612992
KZN226,PCT_ELEC,Infrastructure,56.58563942641866,56.58563942641866
KZN226,REV_PC,Finance,88.71727532835251,88.71727532835251
KZN226,GRANT_PCT,Finance,50.545790624216934,50.545790624216934
KZN226,SURPLUS_PCT,Finance,54.70163534128259,54.70163534128259
KZN226,POV_PCT,Poverty,23.448773422653492,23.448773422653492
KZN226,GINI,Poverty,19.26185118927251,19.26185118927251
KZN226,HIV_PCT,Health,76.65658893546667,76.65658893546667
KZN226,MORT_CHILD,Health,26.530404401333925,26.530404401333925
KZN226,MURDER,Safety,24.121118570627157,24.121118570627157
KZN226,CRIME,Safety,44.21802157566894,44.21802157566894
KZN226,AUDIT_CLEAN,Governance,43.196151732452236,43.196151732452236
KZN226,UNAUTH_PCT,Governance,26.949869871134165,26.949869871134165
KZN227,POP_2022,Demographics,18.900535625738,18.900535625738
KZN227,POP_DENSITY,Demographics,49.587514353002085,49.587514353002085
KZN227,POP_GROWTH_PCT,Demographics,8.880127823364049,8.880127823364049
KZN227,PCT_WATER,Infrastructure,2.8734496873234328,2.8734496873234328
KZN227,PCT_SAN,Infrastructure,43.85187241799585,43.85187241799585
KZN227,PCT_ELEC,Infrastructure,34.84593823876074,34.84593823876074
KZN227,REV_PC,Finance,12.589627587026769,12.589627587026769
KZN227,GRANT_PCT,Finance,6.643340322538357,6.643340322538357
KZN227,SURPLUS_PCT,Finance,10.107532871228738,10.107532871228738
KZN227,POV_PCT,Poverty,23.905911263014573,23.905911263014573
KZN227,GINI,Poverty,48.31344179767638,48.31344179767638
KZN227,HIV_PCT,Health,4.2683605026068605,4.2683605026068605
KZN227,MORT_CHILD,Health,23.30960236977053,23.30960236977053
KZN227,MURDER,Safety,38.50289319789796,38.50289319789796
KZN227,CRIME,Safety,22.625346802438415,22.625346802438415
KZN227,AUDIT_CLEAN,Governance,45.675723358777994,45.675723358777994
KZN227,UNAUTH_PCT,Governance,1.350988555871254,1.350988555871254
KZN235,POP_2022,Demographics,51.63990986913869,51.63990986913869
KZN235,POP_DENSITY,Demographics,49.93366299221488,49.93366299221488
KZN235,POP_GROWTH_PCT,Demographics,66.6917278292769,66.6917278292769
KZN235,PCT_WATER,Infrastructure,56.018487617870804,56.018487617870804
KZN235,PCT_SAN,Infrastructure,2.5458098345996234,2.5458098345996234
KZN235,PCT_ELEC,Infrastructure,29.304415056880174,29.304415056880174
KZN235,REV_PC,Finance,47.7641025870656,47.7641025870656
KZN235,GRANT_PCT,Finance,41.10040227760426,41.10040227760426
KZN235,SURPLUS_PCT,Finance,54.55221459513541,54.55221459513541
KZN235,POV_PCT,Poverty,60.7873311133941,60.7873311133941
KZN235,GINI,Poverty,57.16903472859358,57.16903472859358
KZN235,HIV_PCT,Health,40.7145011489107,40.7145011489107
KZN235,MORT_CHILD,Health,8.073259777590394,8.073259777590394
KZN235,MURDER,Safety,35.890375022903655,35.890375022903655
KZN235,CRIME,Safety,53.327362962779105,53.327362962779105
KZN235,AUDIT_CLEAN,Governance,23.19105494899045,23.19105494899045
KZN235,UNAUTH_PCT,Governance,57.62549460243153,57.62549460243153
KZN237,POP_2022,Demographics,68.1678659453461,68.1678659453461
KZN237,POP_DENSITY,Demographics,52.53733952591685,52.53733952591685
KZN237,POP_GROWTH_PCT,Demographics,11.275597326247919,11.275597326247919
KZN237,PCT_WATER,Infrastructure,24.438232745763933,24.438232745763933
KZN237,PCT_SAN,Infrastructure,87.72378317112162,87.72378317112162
KZN237,PCT_ELEC,Infrastructure,39.06924413943244,39.06924413943244
KZN237,REV_PC,Finance,10.317135537420079,10.317135537420079
KZN237,GRANT_PCT,Finance,74.70494776620545,74.70494776620545
KZN237,SURPLUS_PCT,Finance,50.26711183087346,50.26711183087346
KZN237,POV_PCT,Poverty,72.09880977915451,72.09880977915451
KZN237,GINI,Poverty,55.53917350438731,55.53917350438731
KZN237,HIV_PCT,Health,59.17118272424338,59.17118272424338
KZN237,MORT_CHILD,Health,57.26018495429033,57.26018495429033
KZN237,MURDER,Safety,63.94976623842,63.94976623842
KZN237,CRIME,Safety,95.54860897112196,95.54860897112196
KZN237,AUDIT_CLEAN,Governance,69.42012671918377,69.42012671918377
KZN237,UNAUTH_PCT,Governance,18.3932136430893,18.3932136430893
KZN238,POP_2022,Demographics,43.933230305578064,43.933230305578064
KZN238,POP_DENSITY,Demographics,57.82961536206436,57.82961536206436
KZN238,POP_GROWTH_PCT,Demographics,59.05401613072292,59.05401613072292
KZN238,PCT_WATER,Infrastructure,26.46790033881801,26.46790033881801
KZN238,PCT_SAN,Infrastructure,58.29888890376255,58.29888890376255
KZN238,PCT_ELEC,Infrastructure,53.554847991024104,53.554847991024104
KZN238,REV_PC,Finance,86.4503487393946,86.4503487393946
KZN238,GRANT_PCT,Finance,19.99996527502977,19.99996527502977
KZN238,SURPLUS_PCT,Finance,24.851988471991497,24.851988471991497
KZN238,POV_PCT,Poverty,28.877619030800922,28.877619030800922
KZN238,GINI,Poverty,25.195556999224493,25.195556999224493
KZN238,HIV_PCT,Health,17.19958500472794,17.19958500472794
KZN238,MORT_CHILD,Health,20.25351011347486,20.25351011347486
KZN238,MURDER,Safety,26.306010525537317,26.306010525537317
KZN238,CRIME,Safety,42.38716119399809,42.38716119399809
KZN238,AUDIT_CLEAN,Governance,25.135563089881785,25.135563089881785
KZN238,UNAUTH_PCT,Governance,73.7076236705822,73.7076236705822
KZN241,POP_2022,Demographics,35.26751625431725,35.26751625431725
KZN241,POP_DENSITY,Demographics,60.82058110368271,60.82058110368271
KZN241,POP_GROWTH_PCT,Demographics,40.228408254599366,40.228408254599366
KZN241,PCT_WATER,Infrastructure,51.528146197865155,51.528146197865155
KZN241,PCT_SAN,Infrastructure,40.58483107867124,40.58483107867124
KZN241,PCT_ELEC,Infrastructure,62.37569263807126,62.37569263807126
KZN241,REV_PC,Finance,36.11878700264801,36.11878700264801
KZN241,GRANT_PCT,Finance,44.92241416177571,44.92241416177571
KZN241,SURPLUS_PCT,Finance,42.32665867300088,42.32665867300088
KZN241,POV_PCT,Poverty,29.234290837453624,29.234290837453624
KZN241,GINI,Poverty,43.09964637849353,43.09964637849353
KZN241,HIV_PCT,Health,79.68772492395364,79.68772492395364
KZN241,MORT_CHILD,Health,29.59206115809116,29.59206115809116
KZN241,MURDER,Safety,43.38929785706497,43.38929785706497
KZN241,CRIME,Safety,60.15557901738886,60.15557901738886
KZN241,AUDIT_CLEAN,Governance,57.80506561888561,57.80506561888561
KZN241,UNAUTH_PCT,Governance,35.23432835438731,35.23432835438731
KZN242,POP_2022,Demographics,12.332225940852766,12.332225940852766
KZN242,POP_DENSITY,Demographics,70.33405637296933,70.33405637296933
KZN242,POP_GROWTH_PCT,Demographics,15.61051482753895,15.61051482753895
KZN242,PCT_WATER,Infrastructure,89.39874461882462,89.39874461882462
KZN242,PCT_SAN,Infrastructure,63.38947742386521,63.38947742386521
KZN242,PCT_ELEC,Infrastructure,79.99348039743978,79.99348039743978
KZN242,REV_PC,Finance,41.95777723637897,41.95777723637897
KZN242,GRANT_PCT,Finance,28.949850533998912,28.949850533998912
KZN242,SURPLUS_PCT,Finance,65.21508768282334,65.21508768282334
KZN242,POV_PCT,Poverty,59.32793120087716,59.32793120087716
KZN242,GINI,Poverty,50.16918347685669,50.16918347685669
KZN242,HIV_PCT,Health,61.693225614655276,61.693225614655276
KZN242,MORT_CHILD,Health,115.34871784064521,115.34871784064521
KZN242,MURDER,Safety,76.69051094738116,76.69051094738116
KZN242,CRIME,Safety,80.98997211726638,80.98997211726638
KZN242,AUDIT_CLEAN,Governance,76.87873783106711,76.87873783106711
KZN242,UNAUTH_PCT,Governance,89.58924287704386,89.58924287704386
KZN244,POP_2022,Demographics,26.1985665419851,26.1985665419851
KZN244,POP_DENSITY,Demographics,11.095226153505877,11.095226153505877
KZN244,POP_GROWTH_PCT,Demographics,26.228277339879803,26.228277339879803
KZN244,PCT_WATER,Infrastructure,46.23471419993004,46.23471419993004
KZN244,PCT_SAN,Infrastructure,10.603992097698526,10.603992097698526
KZN244,PCT_ELEC,Infrastructure,26.472680990213394,26.472680990213394
KZN244,REV_PC,Finance,16.16460513995374,16.16460513995374
KZN244,GRANT_PCT,Finance,60.04058503686261,60.04058503686261
KZN244,SURPLUS_PCT,Finance,44.989140308131276,44.989140308131276
KZN244,POV_PCT,Poverty,43.03081241287918,43.03081241287918
KZN244,GINI,Poverty,42.43202626241943,42.43202626241943
KZN244,HIV_PCT,Health,29.25501494895746,29.25501494895746
KZN244,MORT_CHILD,Health,33.95112565055007,33.95112565055007
KZN244,MURDER,Safety,6.296308389353648,6.296308389353648
KZN244,CRIME,Safety,13.72883957501135,13.72883957501135
KZN244,AUDIT_CLEAN,Governance,33.00162260690048,33.00162260690048
KZN244,UNAUTH_PCT,Governance,36.47980512544289,36.47980512544289
KZN245,POP_2022,Demographics,74.18529136850755,74.18529136850755
KZN245,POP_DENSITY,Demographics,81.42671632164735,81.42671632164735
KZN245,POP_GROWTH_PCT,Demographics,81.39996969997894,81.39996969997894
KZN245,PCT_WATER,Infrastructure,30.039528134122445,30.039528134122445
KZN245,PCT_SAN,Infrastructure,42.95469930100462,42.95469930100462
KZN245,PCT_ELEC,Infrastructure,59.60668591762759,59.60668591762759
KZN245,REV_PC,Finance,100.63809355484355,100.63809355484355
KZN245,GRANT_PCT,Finance,79.60198407427832,79.60198407427832
KZN245,SURPLUS_PCT,Finance,72.3879432399676,72.3879432399676
KZN245,POV_PCT,Poverty,42.244240889014186,42.244240889014186
KZN245,GINI,Poverty,32.33600737689751,32.33600737689751
KZN245,HIV_PCT,Health,65.77815766766479,65.77815766766479
KZN245,MORT_CHILD,Health,27.986774715312798,27.986774715312798
KZN245,MURDER,Safety,45.231272980393946,45.231272980393946
KZN245,CRIME,Safety,47.70444101996155,47.70444101996155
KZN245,AUDIT_CLEAN,Governance,81.85824178245616,81.85824178245616
KZN245,UNAUTH_PCT,Governance,42.90605394080645,42.90605394080645
KZN252,POP_2022,Demographics,18.78499277145231,18.78499277145231
KZN252,POP_DENSITY,Demographics,40.08889295324937,40.08889295324937
KZN252,POP_GROWTH_PCT,Demographics,16.01956293792147,16.01956293792147
KZN252,PCT_WATER,Infrastructure,30.852620488754937,30.852620488754937
KZN252,PCT_SAN,Infrastructure,28.265905983157527,28.265905983157527
KZN252,PCT_ELEC,Infrastructure,24.525920083644635,24.525920083644635
KZN252,REV_PC,Finance,45.806811635694075,45.806811635694075
KZN252,GRANT_PCT,Finance,0.6572975670541439,0.6572975670541439
KZN252,SURPLUS_PCT,Finance,19.659715500912796,19.659715500912796
KZN252,POV_PCT,Poverty,43.680758262347624,43.680758262347624
KZN252,GINI,Poverty,17.718304493112633,17.718304493112633
KZN252,HIV_PCT,Health,2.176134185399434,2.176134185399434
KZN252,MORT_CHILD,Health,43.37110686513472,43.37110686513472
KZN252,MURDER,Safety,52.46189260883078,52.46189260883078
KZN252,CRIME,Safety,29.100095847139873,29.100095847139873
KZN252,AUDIT_CLEAN,Governance,9.216911969390651,9.216911969390651
KZN252,UNAUTH_PCT,Governance,44.119394933976324,44.119394933976324
KZN253,POP_2022,Demographics,26.80224237160624,26.80224237160624
KZN253,POP_DENSITY,Demographics,66.17598553696331,66.17598553696331
KZN253,POP_GROWTH_PCT,Demographics,42.250723505156806,42.250723505156806
KZN253,PCT_WATER,Infrastructure,36.8032142846607,36.8032142846607
KZN253,PCT_SAN,Infrastructure,51.161799658406196,51.161799658406196
KZN253,PCT_ELEC,Infrastructure,56.334048871454804,56.334048871454804
KZN253,REV_PC,Finance,47.11583499227103,47.11583499227103
KZN253,GRANT_PCT,Finance,71.77406556430302,71.77406556430302
KZN253,SURPLUS_PCT,Finance,51.07861243082333,51.07861243082333
KZN253,POV_PCT,Poverty,79.60381743343643,79.60381743343643
KZN253,GINI,Poverty,65.62346331286959,65.62346331286959
KZN253,HIV_PCT,Health,46.048855868073844,46.048855868073844
KZN253,MORT_CHILD,Health,42.681202323354285,42.681202323354285
KZN253,MURDER,Safety,27.050074019051223,27.050074019051223
KZN253,CRIME,Safety,65.81466355733644,65.81466355733644
KZN253,AUDIT_CLEAN,Governance,52.90824905497284,52.90824905497284
KZN253,UNAUTH_PCT,Governance,12.556089438729714,12.556089438729714
KZN254,POP_2022,Demographics,19.285702544611997,19.285702544611997
KZN254,POP_DENSITY,Demographics,11.97931941490096,11.97931941490096
KZN254,POP_GROWTH_PCT,Demographics,61.513551843413204,61.513551843413204
KZN254,PCT_WATER,Infrastructure,4.055572237866194,4.055572237866194
KZN254,PCT_SAN,Infrastructure,1.1729840053189236,1.1729840053189236
KZN254,PCT_ELEC,Infrastructure,52.199392862113996,52.199392862113996
KZN254,REV_PC,Finance,57.13526314927926,57.13526314927926
KZN254,GRANT_PCT,Finance,15.10034122548717,15.10034122548717
KZN254,SURPLUS_PCT,Finance,17.358283543821784,17.358283543821784
KZN254,POV_PCT,Poverty,42.32470793106626,42.32470793106626
KZN254,GINI,Poverty,16.541995938906204,16.541995938906204
KZN254,HIV_PCT,Health,7.22387369011112,7.22387369011112
KZN254,MORT_CHILD,Health,24.38533198298576,24.38533198298576
KZN254,MURDER,Safety,60.99781132258252,60.99781132258252
KZN254,CRIME,Safety,21.28539823666521,21.28539823666521
KZN254,AUDIT_CLEAN,Governance,32.018735834703094,32.018735834703094
KZN254,UNAUTH_PCT,Governance,52.67578545128024,52.67578545128024
KZN261,POP_2022,Demographics,72.13769466556292,72.13769466556292
KZN261,POP_DENSITY,Demographics,18.46303053703375,18.46303053703375
KZN261,POP_GROWTH_PCT,Demographics,29.66326552533148,29.66326552533148
KZN261,PCT_WATER,Infrastructure,66.44110442685685,66.44110442685685
KZN261,PCT_SAN,Infrastructure,0.44398550382856783,0.44398550382856783
KZN261,PCT_ELEC,Infrastructure,50.55162141107644,50.55162141107644
KZN261,REV_PC,Finance,9.633689352774834,9.633689352774834
KZN261,GRANT_PCT,Finance,32.04944734206313,32.04944734206313
KZN261,SURPLUS_PCT,Finance,25.147619051994514,25.147619051994514
KZN261,POV_PCT,Poverty,10.839767985975413,10.839767985975413
KZN261,GINI,Poverty,10.337961446834498,10.337961446834498
KZN261,HIV_PCT,Health,35.52828728507509,35.52828728507509
KZN261,MORT_CHILD,Health,49.91078656325364,49.91078656325364
KZN261,MURDER,Safety,27.405275936229934,27.405275936229934
KZN261,CRIME,Safety,31.402263174664327,31.402263174664327
KZN261,AUDIT_CLEAN,Governance,41.423481325820944,41.423481325820944
KZN261,UNAUTH_PCT,Governance,10.567624539740802,10.567624539740802
KZN262,POP_2022,Demographics,44.79385016825846,44.79385016825846
KZN262,POP_DENSITY,Demographics,46.38686194119494,46.38686194119494
KZN262,POP_GROWTH_PCT,Demographics,82.0725259750082,82.0725259750082
KZN262,PCT_WATER,Infrastructure,22.477916188808354,22.477916188808354
KZN262,PCT_SAN,Infrastructure,20.83836396663745,20.83836396663745
KZN262,PCT_ELEC,Infrastructure,45.37931743147491,45.37931743147491
KZN262,REV_PC,Finance,46.38208337824277,46.38208337824277
KZN262,GRANT_PCT,Finance,19.298256932465762,19.298256932465762
KZN262,SURPLUS_PCT,Finance,21.936746461399025,21.936746461399025
KZN262,POV_PCT,Poverty,40.82261676436081,40.82261676436081
KZN262,GINI,Poverty,13.448315185306772,13.448315185306772
KZN262,HIV_PCT,Health,21.789320239699702,21.789320239699702
KZN262,MORT_CHILD,Health,31.791855347368692,31.791855347368692
KZN262,MURDER,Safety,49.91877369644516,49.91877369644516
KZN262,CRIME,Safety,17.908027676409183,17.908027676409183
KZN262,AUDIT_CLEAN,Governance,6.847689240613441,6.847689240613441
KZN262,UNAUTH_PCT,Governance,8.33194935036422,8.33194935036422
KZN263,POP_2022,Demographics,9.811738665877332,9.811738665877332
KZN263,POP_DENSITY,Demographics,8.736645636001256,8.736645636001256
KZN263,POP_GROWTH_PCT,Demographics,31.90778482760182,31.90778482760182
KZN263,PCT_WATER,Infrastructure,11.2223969280479,11.2223969280479
KZN263,PCT_SAN,Infrastructure,20.94490080357592,20.94490080357592
KZN263,PCT_ELEC,Infrastructure,19.518282300359004,19.518282300359004
KZN263,REV_PC,Finance,26.18984278304013,26.18984278304013
KZN263,GRANT_PCT,Finance,61.45008663046245,61.45008663046245
KZN263,SURPLUS_PCT,Finance,48.238951788610336,48.238951788610336
KZN263,POV_PCT,Poverty,35.32258830552008,35.32258830552008
KZN263,GINI,Poverty,25.779474388383235,25.779474388383235
KZN263,HIV_PCT,Health,26.335346867539577,26.335346867539577
KZN263,MORT_CHILD,Health,41.55492939903899,41.55492939903899
KZN263,MURDER,Safety,46.683381467045805,46.683381467045805
KZN263,CRIME,Safety,16.84764987798799,16.84764987798799
KZN263,AUDIT_CLEAN,Governance,35.72961511228463,35.72961511228463
KZN263,UNAUTH_PCT,Governance,5.632391373260539,5.632391373260539
KZN265,POP_2022,Demographics,44.23427568341194,44.23427568341194
KZN265,POP_DENSITY,Demographics,55.24298483917372,55.24298483917372
KZN265,POP_GROWTH_PCT,Demographics,34.39862746238249,34.39862746238249
KZN265,PCT_WATER,Infrastructure,76.3305399228021,76.3305399228021
KZN265,PCT_SAN,Infrastructure,22.37523105127899,22.37523105127899
KZN265,PCT_ELEC,Infrastructure,44.34880830606522,44.34880830606522
KZN265,REV_PC,Finance,39.28350506668089,39.28350506668089
KZN265,GRANT_PCT,Finance,37.99404665113183,37.99404665113183
KZN265,SURPLUS_PCT,Finance,37.71355663990505,37.71355663990505
KZN265,POV_PCT,Poverty,42.14210060018944,42.14210060018944
KZN265,GINI,Poverty,56.959174869273994,56.959174869273994
KZN265,HIV_PCT,Health,67.55472472549488,67.55472472549488
KZN265,MORT_CHILD,Health,39.95499510991685,39.95499510991685
KZN265,MURDER,Safety,56.306321443432665,56.306321443432665
KZN265,CRIME,Safety,25.96466107466435,25.96466107466435
KZN265,AUDIT_CLEAN,Governance,55.31910905452466,55.31910905452466
KZN265,UNAUTH_PCT,Governance,24.760169523460192,24.760169523460192
KZN266,POP_2022,Demographics,56.813198721762646,56.813198721762646
KZN266,POP_DENSITY,Demographics,79.21281754786479,79.21281754786479
KZN266,POP_GROWTH_PCT,Demographics,32.55832224057217,32.55832224057217
KZN266,PCT_WATER,Infrastructure,8.850869816148176,8.850869816148176
KZN266,PCT_SAN,Infrastructure,24.038541335103538,24.038541335103538
KZN266,PCT_ELEC,Infrastructure,59.63750268578607,59.63750268578607
KZN266,REV_PC,Finance,46.061535740504894,46.061535740504894
KZN266,GRANT_PCT,Finance,39.97827197350059,39.97827197350059
KZN266,SURPLUS_PCT,Finance,55.17336711909678,55.17336711909678
KZN266,POV_PCT,Poverty,44.68906878496844,44.68906878496844
KZN266,GINI,Poverty,59.354503749022726,59.354503749022726
KZN266,HIV_PCT,Health,53.38847353293971,53.38847353293971
KZN266,MORT_CHILD,Health,65.43400905473918,65.43400905473918
KZN266,MURDER,Safety,42.175921678125086,42.175921678125086
KZN266,CRIME,Safety,53.105188029879095,53.105188029879095
KZN266,AUDIT_CLEAN,Governance,28.85745853828429,28.85745853828429
KZN266,UNAUTH_PCT,Governance,22.97078376881988,22.97078376881988
KZN271,POP_2022,Demographics,84.13535280837947,84.13535280837947
KZN271,POP_DENSITY,Demographics,54.32409352645376,54.32409352645376
KZN271,POP_GROWTH_PCT,Demographics,66.09761131724758,66.09761131724758
KZN271,PCT_WATER,Infrastructure,52.474800288227804,52.474800288227804
KZN271,PCT_SAN,Infrastructure,38.269686981600714,38.269686981600714
KZN271,PCT_ELEC,Infrastructure,50.21965785164802,50.21965785164802
KZN271,REV_PC,Finance,78.71988035535429,78.71988035535429
KZN271,GRANT_PCT,Finance,61.10480148558848,61.10480148558848
KZN271,SURPLUS_PCT,Finance,15.770536805390819,15.770536805390819
KZN271,POV_PCT,Poverty,45.6951108684769,45.6951108684769
KZN271,GINI,Poverty,85.64587585409424,85.64587585409424
KZN271,HIV_PCT,Health,45.72406276300088,45.72406276300088
KZN271,MORT_CHILD,Health,13.990426165316386,13.990426165316386
KZN271,MURDER,Safety,87.86097770845087,87.86097770845087
KZN271,CRIME,Safety,63.64785019625585,63.64785019625585
KZN271,AUDIT_CLEAN,Governance,48.599742823743995,48.599742823743995
